gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,expected_tenure,CLV,Cluster,Contract,PaymentMethod
1,0,0,0,1,1,1,0,0,1,0,0,0,0,54.35,54.35,1,0,0,0,0,0,1,0,1,54.35,2,Month-to-month,Electronic check
0,0,1,1,72,0,0,1,1,1,1,1,1,0,64.45,4528.0,0,0,0,0,1,0,0,0,72,4640.400000000001,1,Two year,Bank transfer (automatic)
0,0,1,1,22,1,0,0,0,0,0,0,1,1,80.15,1790.65,0,1,0,0,0,0,1,0,22,1763.3000000000002,3,Month-to-month,Electronic check
1,0,1,1,46,1,0,0,0,0,0,0,0,1,20.2,845.6,0,0,1,1,0,0,0,0,46,929.1999999999999,0,One year,Bank transfer (automatic)
0,0,1,1,55,1,0,0,0,0,0,0,0,0,21.0,1210.3,0,0,1,0,1,0,0,1,55,1155.0,0,Two year,Mailed check
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.45,20.45,0,0,1,0,0,0,0,1,1,20.45,2,Month-to-month,Mailed check
0,0,0,0,12,1,1,0,0,0,1,1,1,1,75.85,854.45,0,0,0,1,0,0,0,1,12,910.1999999999999,3,One year,Mailed check
1,0,0,0,31,1,1,0,1,0,0,0,0,1,80.45,2429.1,0,1,0,0,0,0,1,0,31,2493.9500000000003,3,Month-to-month,Electronic check
1,0,1,0,5,0,0,0,0,0,0,0,0,1,24.95,100.4,1,0,0,0,0,0,1,0,5,124.75,2,Month-to-month,Electronic check
0,0,1,1,67,1,1,1,0,0,0,1,1,1,75.5,5229.45,0,0,0,0,1,0,1,0,67,5058.5,1,Two year,Electronic check
1,0,0,0,1,1,0,0,0,0,0,0,0,0,44.45,44.45,0,0,0,0,0,0,0,1,1,44.45,2,Month-to-month,Mailed check
1,0,1,0,40,0,0,1,1,1,0,0,0,1,42.35,1716.45,1,0,0,1,0,0,1,0,40,1694.0,0,One year,Electronic check
1,0,1,1,41,1,1,1,1,1,0,1,0,1,74.55,3023.55,0,0,0,0,0,1,0,0,41,3056.5499999999997,3,Month-to-month,Credit card (automatic)
1,0,0,0,1,1,1,0,0,0,0,0,0,1,75.3,75.3,1,1,0,0,0,0,1,0,1,75.3,3,Month-to-month,Electronic check
1,0,0,0,51,1,1,1,1,0,0,1,0,1,94.8,4837.6,1,1,0,1,0,0,1,0,51,4834.8,1,One year,Electronic check
1,0,1,1,42,0,0,1,0,1,1,1,0,0,48.15,2032.3,0,0,0,0,1,1,0,0,42,2022.3,0,Two year,Credit card (automatic)
1,0,1,1,23,1,0,0,0,0,0,0,0,0,19.65,436.9,0,0,1,1,0,0,0,1,23,451.95,2,One year,Mailed check
0,1,0,0,1,1,0,0,0,0,0,0,0,1,70.55,70.55,1,1,0,0,0,0,1,0,1,70.55,3,Month-to-month,Electronic check
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.15,20.15,0,0,1,0,0,0,0,1,1,20.15,2,Month-to-month,Mailed check
0,0,0,0,56,1,1,1,1,0,0,1,1,1,106.6,5893.95,0,1,0,0,0,1,0,0,56,5969.599999999999,1,Month-to-month,Credit card (automatic)
1,0,0,1,15,1,1,0,1,0,0,1,0,1,91.0,1430.05,0,1,0,0,0,0,1,0,15,1365.0,3,Month-to-month,Electronic check
1,0,1,1,12,1,1,0,0,0,0,0,0,1,25.4,313.0,0,0,1,0,1,0,0,0,12,304.79999999999995,2,Two year,Bank transfer (automatic)
0,0,1,1,54,1,0,1,0,1,1,0,1,0,69.95,3871.85,0,0,0,0,1,0,0,0,54,3777.3,1,Two year,Bank transfer (automatic)
0,0,0,0,7,1,0,0,0,0,0,1,1,1,66.85,458.1,0,0,0,0,0,0,1,0,7,467.94999999999993,3,Month-to-month,Electronic check
0,0,1,1,33,1,1,0,0,0,0,0,1,0,86.15,2745.7,1,1,0,0,0,1,0,0,33,2842.9500000000003,3,Month-to-month,Credit card (automatic)
1,0,1,1,16,1,0,0,0,0,0,0,0,0,20.15,341.35,0,0,1,0,0,0,1,0,16,322.4,2,Month-to-month,Electronic check
0,0,0,1,21,1,0,1,0,1,0,0,1,0,64.85,1336.8,0,0,0,1,0,0,0,1,21,1361.85,3,One year,Mailed check
1,1,1,0,30,1,1,0,0,1,0,1,1,0,74.85,2181.75,0,0,0,0,1,0,1,0,30,2245.5,3,Two year,Electronic check
1,0,0,0,3,1,0,0,0,0,1,0,0,1,50.5,147.75,0,0,0,0,0,0,0,1,3,151.5,2,Month-to-month,Mailed check
1,0,0,0,11,1,0,0,0,1,0,0,0,0,72.9,818.45,0,1,0,0,0,0,1,0,11,801.9000000000001,3,Month-to-month,Electronic check
0,0,0,0,62,1,1,1,1,1,1,1,1,1,115.05,7133.45,0,1,0,1,0,1,0,0,62,7133.099999999999,1,One year,Credit card (automatic)
1,0,0,0,18,1,0,0,0,0,0,0,0,0,19.0,348.8,0,0,1,0,0,0,1,0,18,342.0,2,Month-to-month,Electronic check
1,0,0,1,6,1,0,0,0,0,0,0,0,0,19.55,128.6,0,0,1,0,0,0,0,1,6,117.30000000000001,2,Month-to-month,Mailed check
0,0,0,0,46,1,1,0,0,1,0,1,1,1,101.1,4674.4,0,1,0,1,0,0,1,0,46,4650.599999999999,1,One year,Electronic check
1,0,0,0,21,1,1,0,0,0,0,0,1,1,84.1,1737.45,0,1,0,0,0,0,1,0,21,1766.1,3,Month-to-month,Electronic check
1,0,0,0,68,1,1,0,0,0,0,0,0,1,24.15,1498.85,0,0,1,0,1,0,0,0,68,1642.1999999999998,0,Two year,Bank transfer (automatic)
0,0,0,0,1,1,1,0,0,0,0,0,0,1,50.1,50.1,0,0,0,0,0,0,1,0,1,50.1,2,Month-to-month,Electronic check
0,0,1,0,25,1,0,0,0,1,0,0,0,1,74.6,1797.75,0,1,0,0,0,0,1,0,25,1864.9999999999998,3,Month-to-month,Electronic check
0,0,0,1,24,1,0,0,0,0,0,0,0,0,19.75,498.1,0,0,1,0,1,0,0,1,24,474.0,2,Two year,Mailed check
0,0,1,0,30,1,1,0,0,0,0,0,1,1,85.0,2624.25,1,1,0,0,0,0,1,0,30,2550.0,3,Month-to-month,Electronic check
0,0,0,0,2,1,0,0,0,0,0,0,1,0,80.55,184.1,1,1,0,0,0,0,1,0,2,161.1,3,Month-to-month,Electronic check
1,0,1,0,51,1,1,0,1,1,0,1,1,1,106.8,5498.8,0,1,0,1,0,0,0,0,51,5446.8,1,One year,Bank transfer (automatic)
0,0,1,1,57,1,1,1,0,1,1,1,1,1,84.5,4845.4,0,0,0,0,1,0,1,0,57,4816.5,1,Two year,Electronic check
0,0,0,0,15,1,1,0,0,0,0,0,0,0,25.05,369.1,0,0,1,0,1,0,0,0,15,375.75,2,Two year,Bank transfer (automatic)
0,0,1,1,72,1,0,1,1,1,1,1,1,1,83.7,6096.9,0,0,0,0,1,0,0,0,72,6026.400000000001,1,Two year,Bank transfer (automatic)
0,0,0,0,2,1,0,0,0,1,0,0,0,1,75.8,160.75,1,1,0,0,0,0,1,0,2,151.6,3,Month-to-month,Electronic check
1,0,1,0,28,1,1,0,1,1,0,1,0,0,96.6,2684.35,0,1,0,0,0,1,0,0,28,2704.7999999999997,3,Month-to-month,Credit card (automatic)
1,1,1,0,29,1,1,0,0,1,0,1,1,1,98.5,3004.15,1,1,0,0,0,0,1,0,29,2856.5,3,Month-to-month,Electronic check
1,0,1,1,70,1,0,1,1,1,1,1,0,1,101.1,6994.8,0,1,0,0,1,1,0,0,70,7077.0,1,Two year,Credit card (automatic)
0,0,0,0,13,1,0,0,0,0,0,0,0,0,20.2,273.25,0,0,1,1,0,0,0,1,13,262.59999999999997,2,One year,Mailed check
0,1,1,0,59,1,1,1,1,1,1,0,0,1,94.05,5483.9,0,1,0,1,0,0,1,0,59,5548.95,1,One year,Electronic check
1,1,1,0,13,1,1,0,0,0,0,1,1,1,95.25,1233.65,1,1,0,0,0,0,1,0,13,1238.25,3,Month-to-month,Electronic check
1,1,1,0,7,1,1,0,0,0,0,0,0,1,74.4,527.9,1,1,0,0,0,0,0,1,7,520.8000000000001,3,Month-to-month,Mailed check
0,0,1,0,62,1,0,1,0,1,1,1,1,0,81.0,4985.9,0,0,0,0,1,0,0,1,62,5022.0,1,Two year,Mailed check
0,0,0,0,21,1,0,1,0,1,1,0,0,1,60.25,1258.35,0,0,0,1,0,0,1,0,21,1265.25,3,One year,Electronic check
0,0,0,0,2,1,0,0,0,1,0,0,1,0,60.85,111.4,0,0,0,0,0,0,1,0,2,121.7,3,Month-to-month,Electronic check
0,0,0,0,1,1,0,0,0,0,0,0,0,0,43.95,43.95,0,0,0,0,0,1,0,0,1,43.95,2,Month-to-month,Credit card (automatic)
1,0,0,0,4,1,0,0,0,1,0,0,1,0,86.05,308.1,0,1,0,0,0,0,1,0,4,344.2,3,Month-to-month,Electronic check
0,0,0,0,19,1,0,0,0,0,0,0,0,0,20.25,383.65,0,0,1,1,0,1,0,0,19,384.75,2,One year,Credit card (automatic)
0,0,0,0,30,1,0,0,0,0,1,1,0,0,85.15,2555.9,1,1,0,0,0,0,1,0,30,2554.5,3,Month-to-month,Electronic check
1,0,1,1,67,1,0,0,0,0,0,0,0,1,19.4,1284.2,0,0,1,0,1,1,0,0,67,1299.8,0,Two year,Credit card (automatic)
1,1,1,0,72,1,1,1,1,1,0,0,1,1,102.65,7550.3,0,1,0,0,1,1,0,0,72,7390.8,1,Two year,Credit card (automatic)
1,0,1,0,53,1,0,0,0,0,0,0,0,0,19.9,1110.05,0,0,1,0,1,1,0,0,53,1054.6999999999998,0,Two year,Credit card (automatic)
0,0,0,0,5,1,0,0,0,0,0,0,0,0,19.55,99.6,0,0,1,1,0,0,1,0,5,97.75,2,One year,Electronic check
1,1,1,0,71,1,0,0,1,1,1,0,1,1,95.5,6707.15,0,1,0,0,1,1,0,0,71,6780.5,1,Two year,Credit card (automatic)
0,0,1,1,50,1,1,0,1,1,1,1,1,1,84.15,4164.4,0,0,0,1,0,1,0,0,50,4207.5,1,One year,Credit card (automatic)
1,0,1,1,56,1,1,0,0,1,1,1,1,1,103.2,5873.75,0,1,0,0,1,0,1,0,56,5779.2,1,Two year,Electronic check
1,0,0,0,2,1,0,0,0,0,1,0,0,1,50.2,109.25,0,0,0,0,0,1,0,0,2,100.4,2,Month-to-month,Credit card (automatic)
0,1,0,0,2,1,1,0,0,1,0,0,1,1,88.55,179.25,1,1,0,0,0,0,1,0,2,177.1,3,Month-to-month,Electronic check
1,0,1,1,24,1,1,1,0,0,0,0,0,0,54.75,1338.15,1,0,0,0,0,0,1,0,24,1314.0,3,Month-to-month,Electronic check
1,0,1,1,46,1,0,0,0,0,0,0,0,0,19.95,862.4,0,0,1,0,1,1,0,0,46,917.6999999999999,0,Two year,Credit card (automatic)
1,0,1,0,71,1,1,1,1,1,1,1,1,1,116.25,8564.75,0,1,0,0,1,0,1,0,71,8253.75,1,Two year,Electronic check
0,0,0,0,29,0,0,0,0,0,1,0,0,1,31.2,926.2,0,0,0,0,0,0,1,0,29,904.8,2,Month-to-month,Electronic check
1,0,1,1,69,1,1,0,0,0,0,0,0,0,24.45,1718.2,0,0,1,0,1,0,0,0,69,1687.05,0,Two year,Bank transfer (automatic)
1,0,1,0,71,1,1,0,1,1,1,1,1,0,84.2,5956.85,0,0,0,0,1,1,0,0,71,5978.2,1,Two year,Credit card (automatic)
0,1,0,0,1,1,0,0,0,0,0,1,1,1,91.3,91.3,1,1,0,0,0,0,1,0,1,91.3,3,Month-to-month,Electronic check
1,1,1,0,56,1,0,1,1,1,1,1,1,1,85.65,4824.45,0,0,0,0,1,0,0,0,56,4796.400000000001,1,Two year,Bank transfer (automatic)
1,0,0,1,56,1,0,0,0,0,0,0,0,1,21.2,1238.65,0,0,1,1,0,0,0,1,56,1187.2,0,One year,Mailed check
1,0,0,0,1,1,0,0,0,0,0,1,0,1,79.5,79.5,1,1,0,0,0,0,1,0,1,79.5,3,Month-to-month,Electronic check
0,0,1,0,28,1,1,0,0,0,0,0,0,0,25.55,672.2,0,0,1,1,0,0,0,1,28,715.4,2,One year,Mailed check
0,0,1,1,19,1,0,0,0,0,0,0,0,0,20.2,382.2,0,0,1,0,0,0,0,1,19,383.8,2,Month-to-month,Mailed check
1,0,1,0,66,1,1,0,0,0,1,0,1,0,63.85,4264.6,0,0,0,0,0,0,1,0,66,4214.1,1,Month-to-month,Electronic check
0,0,1,1,17,1,1,0,0,1,1,0,0,1,61.95,1070.7,0,0,0,1,0,0,0,1,17,1053.15,3,One year,Mailed check
1,0,1,1,52,1,1,0,0,0,0,0,0,0,25.75,1345.85,0,0,1,0,1,0,0,1,52,1339.0,0,Two year,Mailed check
0,0,0,0,19,1,0,0,1,0,0,1,0,0,58.2,1045.25,0,0,0,1,0,0,1,0,19,1105.8,3,One year,Electronic check
0,0,0,0,36,1,0,1,1,1,1,1,1,0,85.85,3003.55,0,0,0,1,0,0,0,0,36,3090.6,3,One year,Bank transfer (automatic)
1,1,1,0,7,1,0,0,0,0,0,0,0,1,70.1,467.55,1,1,0,0,0,0,0,1,7,490.69999999999993,3,Month-to-month,Mailed check
1,0,1,1,72,1,1,1,1,1,1,0,1,1,104.9,7537.5,0,1,0,1,0,1,0,0,72,7552.8,1,One year,Credit card (automatic)
1,0,1,1,67,1,1,1,1,1,0,1,1,1,111.3,7482.1,1,1,0,1,0,0,1,0,67,7457.099999999999,1,One year,Electronic check
1,1,0,0,34,1,0,0,1,1,0,1,1,1,99.85,3343.15,0,1,0,1,0,0,1,0,34,3394.8999999999996,3,One year,Electronic check
1,1,1,0,57,1,1,0,1,1,0,0,1,1,95.25,5427.05,1,1,0,0,0,0,0,0,57,5429.25,1,Month-to-month,Bank transfer (automatic)
0,0,1,0,7,1,0,0,0,1,0,1,0,1,86.25,587.1,1,1,0,0,0,0,1,0,7,603.75,3,Month-to-month,Electronic check
0,1,1,0,1,1,1,0,0,1,0,1,1,1,100.8,100.8,1,1,0,0,0,0,1,0,1,100.8,3,Month-to-month,Electronic check
1,0,1,0,8,1,0,0,0,0,0,0,0,1,19.55,161.15,0,0,1,0,0,0,0,0,8,156.4,2,Month-to-month,Bank transfer (automatic)
0,0,0,0,69,1,1,0,0,1,1,1,1,0,104.0,7028.5,0,1,0,0,1,0,1,0,69,7176.0,1,Two year,Electronic check
0,0,1,0,50,1,1,1,0,1,0,1,1,1,104.4,5232.9,0,1,0,1,0,0,0,1,50,5220.0,1,One year,Mailed check
1,0,0,0,10,1,0,0,0,0,0,0,0,0,19.5,225.85,0,0,1,1,0,0,0,1,10,195.0,2,One year,Mailed check
0,0,1,1,12,1,1,0,0,0,0,0,0,0,25.25,274.7,0,0,1,0,1,1,0,0,12,303.0,2,Two year,Credit card (automatic)
0,0,0,0,14,1,0,0,1,0,0,0,1,1,86.3,1180.95,1,1,0,0,0,0,1,0,14,1208.2,3,Month-to-month,Electronic check
0,0,1,0,70,0,0,1,0,1,1,0,1,1,49.85,3370.2,0,0,0,0,1,0,0,0,70,3489.5,0,Two year,Bank transfer (automatic)
0,1,0,0,64,1,1,1,0,1,1,1,1,1,108.95,7111.3,0,1,0,0,0,0,0,0,64,6972.8,1,Month-to-month,Bank transfer (automatic)
0,0,1,1,66,1,1,1,1,1,1,1,1,0,89.9,5958.85,0,0,0,0,1,1,0,0,66,5933.400000000001,1,Two year,Credit card (automatic)
0,0,1,1,71,1,0,1,0,1,1,1,1,1,82.0,5999.85,0,0,0,0,1,1,0,0,71,5822.0,1,Two year,Credit card (automatic)
1,1,0,0,20,1,0,0,0,0,0,1,1,0,89.95,1648.45,0,1,0,0,0,0,1,0,20,1799.0,3,Month-to-month,Electronic check
1,0,1,0,72,1,0,1,1,0,1,1,1,1,79.35,5753.25,0,0,0,0,1,0,0,0,72,5713.2,1,Two year,Bank transfer (automatic)
0,0,1,1,71,1,0,1,1,1,1,0,0,0,64.05,4492.9,0,0,0,0,1,1,0,0,71,4547.55,1,Two year,Credit card (automatic)
1,0,1,1,38,1,1,0,0,1,0,1,1,1,101.15,3956.7,0,1,0,0,0,1,0,0,38,3843.7000000000003,1,Month-to-month,Credit card (automatic)
0,0,0,0,28,1,1,0,1,0,0,0,1,1,89.95,2625.55,1,1,0,0,0,0,1,0,28,2518.6,3,Month-to-month,Electronic check
1,1,1,0,17,1,0,0,1,0,0,0,0,1,76.45,1233.4,1,1,0,0,0,0,1,0,17,1299.65,3,Month-to-month,Electronic check
1,0,0,0,33,0,0,0,1,0,0,1,0,1,39.1,1309.0,0,0,0,1,0,0,1,0,33,1290.3,0,One year,Electronic check
0,0,1,1,23,0,0,1,0,0,1,0,0,0,34.6,813.45,0,0,0,0,1,0,0,1,23,795.8000000000001,2,Two year,Mailed check
1,0,1,1,58,1,0,0,0,0,0,0,0,1,19.55,1108.8,0,0,1,1,0,0,1,0,58,1133.9,0,One year,Electronic check
0,1,1,0,70,1,1,0,1,0,1,1,1,1,104.45,7349.35,0,1,0,0,1,0,0,0,70,7311.5,1,Two year,Bank transfer (automatic)
1,0,1,0,4,1,0,0,0,0,0,0,0,0,70.5,294.2,0,1,0,0,0,0,1,0,4,282.0,3,Month-to-month,Electronic check
1,0,1,1,45,1,0,0,0,0,0,0,0,0,20.35,929.2,0,0,1,0,1,0,0,1,45,915.7500000000001,0,Two year,Mailed check
1,0,0,0,10,1,0,0,0,0,0,0,0,1,70.0,740.0,1,1,0,0,0,0,1,0,10,700.0,3,Month-to-month,Electronic check
1,0,1,1,36,1,0,0,0,0,0,0,0,0,19.45,754.5,0,0,1,0,1,1,0,0,36,700.1999999999999,0,Two year,Credit card (automatic)
1,0,0,0,54,1,0,1,1,0,1,1,0,1,69.9,3883.3,0,0,0,0,0,0,0,1,54,3774.6000000000004,1,Month-to-month,Mailed check
1,0,1,1,23,1,1,0,1,0,1,0,0,0,59.7,1414.2,0,0,0,0,1,0,0,1,23,1373.1000000000001,3,Two year,Mailed check
0,0,1,1,41,1,1,1,1,1,0,1,0,1,78.35,3211.2,0,0,0,1,0,1,0,0,41,3212.35,3,One year,Credit card (automatic)
1,1,0,0,5,1,0,0,0,0,0,0,0,1,71.45,371.6,0,1,0,0,0,0,0,1,5,357.25,3,Month-to-month,Mailed check
1,0,1,1,27,0,0,0,1,1,0,0,1,1,45.85,1246.4,0,0,0,1,0,1,0,0,27,1237.95,2,One year,Credit card (automatic)
0,0,0,0,1,1,0,0,0,0,1,1,1,1,95.85,95.85,0,1,0,0,0,0,1,0,1,95.85,3,Month-to-month,Electronic check
0,0,1,1,67,0,0,1,0,0,1,0,0,0,35.7,2545.7,0,0,0,0,1,1,0,0,67,2391.9,0,Two year,Credit card (automatic)
0,1,1,1,72,1,1,1,1,1,1,1,1,1,89.55,6448.85,0,0,0,0,1,1,0,0,72,6447.599999999999,1,Two year,Credit card (automatic)
0,0,1,1,56,1,1,0,0,0,0,0,0,1,24.95,1468.9,0,0,1,0,1,1,0,0,56,1397.2,0,Two year,Credit card (automatic)
1,0,1,1,44,1,1,0,0,0,0,0,0,0,24.85,1013.6,0,0,1,1,0,0,1,0,44,1093.4,0,One year,Electronic check
0,1,1,0,66,1,1,0,1,0,0,1,1,1,100.8,6690.75,0,1,0,0,0,0,1,0,66,6652.8,1,Month-to-month,Electronic check
0,0,0,0,34,1,1,1,1,0,1,0,0,1,64.4,2088.75,1,0,0,1,0,0,0,1,34,2189.6000000000004,3,One year,Mailed check
0,0,1,0,69,1,1,0,0,1,1,1,1,0,105.35,7240.65,0,1,0,0,1,0,0,0,69,7269.15,1,Two year,Bank transfer (automatic)
0,0,1,1,1,1,1,1,0,1,0,1,1,1,102.45,102.45,1,1,0,0,0,0,1,0,1,102.45,3,Month-to-month,Electronic check
0,0,0,0,40,1,0,0,0,0,0,0,0,0,19.65,830.25,0,0,1,0,1,1,0,0,40,786.0,0,Two year,Credit card (automatic)
1,0,1,1,30,1,1,1,0,0,0,0,0,1,54.45,1588.7,0,0,0,0,0,0,0,0,30,1633.5,3,Month-to-month,Bank transfer (automatic)
0,0,0,0,11,1,0,0,0,0,1,1,1,0,70.5,829.3,0,0,0,0,0,0,0,1,11,775.5,3,Month-to-month,Mailed check
0,0,0,0,15,1,0,0,0,0,0,0,0,0,20.1,302.45,0,0,1,1,0,1,0,0,15,301.5,2,One year,Credit card (automatic)
1,0,0,0,11,1,0,0,0,1,0,1,1,1,69.35,712.25,0,0,0,0,0,0,1,0,11,762.8499999999999,3,Month-to-month,Electronic check
0,0,1,1,64,1,0,0,0,0,0,0,0,0,19.8,1336.65,0,0,1,1,0,0,0,0,64,1267.2,0,One year,Bank transfer (automatic)
1,1,1,0,72,1,0,1,1,1,1,1,0,0,74.4,5360.75,0,0,0,0,1,0,0,0,72,5356.8,1,Two year,Bank transfer (automatic)
1,1,1,0,72,1,1,1,1,1,1,0,0,1,93.05,6735.05,0,1,0,0,1,0,0,0,72,6699.599999999999,1,Two year,Bank transfer (automatic)
0,0,0,1,1,1,0,1,0,0,0,0,0,0,51.2,51.2,0,0,0,0,0,0,0,1,1,51.2,2,Month-to-month,Mailed check
0,0,0,1,15,1,0,1,1,1,1,0,0,0,65.6,1010.0,0,0,0,1,0,1,0,0,15,983.9999999999999,3,One year,Credit card (automatic)
0,0,0,0,60,1,1,0,0,1,1,1,1,0,80.55,4847.05,0,0,0,1,0,1,0,0,60,4833.0,1,One year,Credit card (automatic)
1,0,0,0,56,1,0,1,0,1,0,0,0,0,52.7,3019.7,0,0,0,1,0,0,0,1,56,2951.2000000000003,0,One year,Mailed check
0,0,0,0,8,1,0,0,0,0,0,0,0,0,20.85,161.65,0,0,1,0,1,0,0,1,8,166.8,2,Two year,Mailed check
0,0,0,0,3,1,0,0,0,1,1,0,0,0,80.1,217.55,1,1,0,0,0,1,0,0,3,240.29999999999998,3,Month-to-month,Credit card (automatic)
0,0,1,0,49,1,1,0,0,0,0,0,0,1,52.15,2583.75,0,0,0,0,0,1,0,0,49,2555.35,0,Month-to-month,Credit card (automatic)
0,0,0,0,2,1,0,0,0,0,0,1,0,1,80.2,146.05,1,1,0,0,0,0,1,0,2,160.4,3,Month-to-month,Electronic check
0,0,0,0,6,1,0,1,1,1,1,0,1,1,98.15,567.45,1,1,0,0,0,0,0,0,6,588.9000000000001,3,Month-to-month,Bank transfer (automatic)
1,0,0,0,70,1,1,1,1,1,1,1,1,1,114.95,7711.25,0,1,0,0,1,0,0,0,70,8046.5,1,Two year,Bank transfer (automatic)
1,0,0,0,12,1,1,0,1,1,1,1,1,1,112.95,1384.75,1,1,0,0,0,0,0,1,12,1355.4,3,Month-to-month,Mailed check
1,1,1,0,52,1,0,1,0,1,1,1,1,1,104.45,5481.25,0,1,0,1,0,0,0,0,52,5431.400000000001,1,One year,Bank transfer (automatic)
0,0,1,0,72,1,1,1,1,1,1,1,1,1,113.65,8124.2,0,1,0,0,1,1,0,0,72,8182.8,1,Two year,Credit card (automatic)
0,0,0,0,40,1,0,0,0,0,0,0,0,1,20.6,827.3,0,0,1,0,1,0,0,0,40,824.0,0,Two year,Bank transfer (automatic)
0,0,0,0,1,1,0,0,0,0,0,0,0,0,70.9,70.9,1,1,0,0,0,0,0,1,1,70.9,3,Month-to-month,Mailed check
0,1,0,0,3,1,0,0,0,1,0,1,0,1,86.85,220.95,1,1,0,0,0,0,1,0,3,260.54999999999995,3,Month-to-month,Electronic check
0,1,0,0,40,1,0,0,0,0,0,1,1,1,91.55,3673.6,0,1,0,0,0,0,1,0,40,3662.0,1,Month-to-month,Electronic check
1,0,0,1,1,1,0,0,0,1,0,0,0,1,49.85,49.85,0,0,0,0,0,0,1,0,1,49.85,2,Month-to-month,Electronic check
1,0,1,0,30,1,0,0,0,0,0,0,0,0,19.8,576.65,0,0,1,1,0,1,0,0,30,594.0,2,One year,Credit card (automatic)
1,0,1,1,23,1,0,1,0,0,1,1,1,1,99.85,2331.3,1,1,0,0,0,0,1,0,23,2296.5499999999997,3,Month-to-month,Electronic check
1,0,1,1,1,1,1,0,0,0,0,0,0,1,74.5,74.5,1,1,0,0,0,0,1,0,1,74.5,3,Month-to-month,Electronic check
0,1,1,0,44,1,1,0,0,1,1,1,1,0,104.15,4495.65,0,1,0,0,0,0,1,0,44,4582.6,1,Month-to-month,Electronic check
1,0,0,0,65,1,1,0,1,1,1,1,1,1,109.15,6941.2,1,1,0,0,0,0,1,0,65,7094.75,1,Month-to-month,Electronic check
0,1,0,0,7,1,0,1,0,0,0,0,0,1,48.2,340.35,0,0,0,0,0,0,1,0,7,337.40000000000003,2,Month-to-month,Electronic check
1,1,0,0,72,1,1,0,0,0,0,0,0,1,25.1,1789.9,0,0,1,0,1,1,0,0,72,1807.2,0,Two year,Credit card (automatic)
0,1,0,0,8,1,1,0,0,0,1,1,1,1,100.15,908.55,0,1,0,0,0,1,0,0,8,801.2,3,Month-to-month,Credit card (automatic)
0,0,0,0,16,1,1,0,0,1,0,0,1,1,65.2,1043.35,1,0,0,0,0,1,0,0,16,1043.2,3,Month-to-month,Credit card (automatic)
1,1,1,1,66,1,1,0,0,1,0,1,1,1,99.5,6822.15,1,1,0,0,0,1,0,0,66,6567.0,1,Month-to-month,Credit card (automatic)
1,0,0,0,1,1,0,0,0,0,0,0,0,1,71.55,71.55,1,1,0,0,0,0,0,1,1,71.55,3,Month-to-month,Mailed check
1,0,0,1,3,1,0,1,0,1,0,0,0,0,55.9,157.55,0,0,0,0,0,0,0,1,3,167.7,2,Month-to-month,Mailed check
1,0,1,0,53,1,1,1,0,1,0,0,1,0,93.9,5029.2,1,1,0,0,0,0,1,0,53,4976.700000000001,1,Month-to-month,Electronic check
1,1,1,0,8,1,0,0,0,1,1,0,1,1,64.4,581.7,0,0,0,0,0,1,0,0,8,515.2,3,Month-to-month,Credit card (automatic)
1,1,1,0,69,1,1,0,1,1,1,1,1,1,108.4,7318.2,1,1,0,0,1,0,0,0,69,7479.6,1,Two year,Bank transfer (automatic)
0,0,0,0,5,1,0,0,1,0,0,1,0,1,85.3,420.45,0,1,0,0,0,0,0,1,5,426.5,3,Month-to-month,Mailed check
0,0,1,1,72,1,1,1,0,1,1,1,1,0,107.45,7576.7,0,1,0,0,1,0,0,1,72,7736.400000000001,1,Two year,Mailed check
0,0,1,0,13,0,0,0,0,1,0,1,1,1,48.75,633.4,1,0,0,0,0,0,0,0,13,633.75,2,Month-to-month,Bank transfer (automatic)
0,0,0,0,4,1,1,0,0,0,0,1,0,1,85.65,321.65,1,1,0,0,0,0,1,0,4,342.6,3,Month-to-month,Electronic check
0,0,1,1,54,1,1,1,1,1,1,1,1,0,91.3,4965.0,0,0,0,0,1,1,0,0,54,4930.2,1,Two year,Credit card (automatic)
1,0,1,0,72,1,1,0,1,1,1,1,1,0,85.95,6151.9,0,0,0,0,1,0,0,0,72,6188.400000000001,1,Two year,Bank transfer (automatic)
1,0,0,0,12,1,1,0,1,1,0,1,1,1,106.7,1253.9,1,1,0,0,0,0,1,0,12,1280.4,3,Month-to-month,Electronic check
1,0,0,0,1,0,0,0,0,0,0,0,0,1,25.15,25.15,1,0,0,0,0,0,1,0,1,25.15,2,Month-to-month,Electronic check
1,1,0,0,1,1,0,0,0,0,0,0,0,0,45.2,45.2,0,0,0,0,0,0,1,0,1,45.2,2,Month-to-month,Electronic check
0,0,1,0,54,1,1,0,1,1,1,1,1,0,110.35,5893.15,1,1,0,1,0,0,1,0,54,5958.9,1,One year,Electronic check
